block_day,lp_yield,lend_yield,stake_yield,close_price,fee_usd,lp_30ma_return,lend_30ma_return,stake_30ma_return,lp_30ma_volatility,lend_30ma_volatility,stake_30ma_volatility,lp_30ma_sharpe_ratio,lend_30ma_sharpe_ratio,stake_30ma_sharpe_ratio
2023-03-11,0.756953472544479,0.0120542180058782,0.1093083532929538,1475.61,9.213951239487626e-05,0.08523186487375438,0.013103843444765234,0.05566716006109706,0.1346193342327275,0.0007316511725952056,0.011447331009184698,12.095977901764595,342.16931083107346,92.90546406117993
2023-03-12,0.4355079580096318,0.0154099287045917,0.1092758574918509,1562.36,3.345333089264676e-05,0.09341650811687795,0.01314242918286585,0.057409346190369866,0.14800541495189012,0.0008195535113917978,0.015064496215660122,12.058476929459268,306.36896004578983,72.8072152718182
2023-03-13,1.5446305528371291,0.0175341217602152,0.0888169933296029,1672.75,4.460468653937526e-05,0.14031623668199067,0.013246392512669465,0.05860704472926278,0.3036184963423978,0.0011268063206603368,0.01608616653641316,8.82929719386759,224.59225598389278,69.60552191581743
2023-03-14,0.1735851406577951,0.0192491412733263,0.0601782614055253,1708.72,4.7556419154095286e-05,0.14337093285240787,0.013399769200713398,0.05897810031161406,0.3034719293412239,0.0015556824164359442,0.015986108081682188,9.0258688245086,164.55944248003607,70.4846369473759
2023-03-15,0.1503819774263728,0.0194472505352592,0.0604306920953198,1652.89,4.323077191451373e-05,0.14384029729450695,0.01361795798766501,0.05915212376288672,0.30347150677901336,0.0019035351880703488,0.015972084190458362,9.055430114007196,136.67765307250824,70.75468199587266
2023-03-16,0.1378777430156684,0.0194420660518809,0.059060775267506,1658.91,4.097582272483557e-05,0.14767465371282104,0.013867958052549282,0.05936540670996033,0.3026155421958535,0.002152116469256183,0.0159250858290555,9.323117633916429,123.10995727438957,71.21936514905941
2023-03-17,0.2039398017615961,0.0202714609385844,0.0654349024157145,1743.94,4.171613739410547e-05,0.15185165878863754,0.014138400581776062,0.059149368264895835,0.30249445467191627,0.0024226225765446364,0.015792361978873456,9.590661325720124,111.49642806971306,71.55655977894446
2023-03-18,0.1253403211008708,0.0209029290950181,0.0506323007283385,1796.69,3.105235830855333e-05,0.15407820225394278,0.014403998823978366,0.05887799332133044,0.3020294441157236,0.0027063033753730397,0.01586880704923576,9.746268048341287,101.68409559786345,70.88513203827135
2023-03-19,0.0976294446569114,0.0201171200183112,0.0470866291140286,1799.55,3.05754753785103e-05,0.15636935383452893,0.014642103983812417,0.0585888388347874,0.30130691703755735,0.0028845139224471885,0.016005996758433807,9.914914465627382,96.97890575347849,69.93242664980724
2023-03-20,0.3169276679699481,0.0188285899365187,0.09470100869509,1760.3,3.48659429276849e-05,0.1662914283535319,0.014838407719758225,0.059730007074188414,0.3015373225294165,0.0029639434978848923,0.01731160992598095,10.535986892769138,95.6453392722263,65.91762336066843
2023-03-21,0.081371256656748,0.0180666972332247,0.0522190211897989,1798.2,3.132206830147681e-05,0.1678824249821392,0.015005371951196757,0.059622209649262826,0.3009386124652431,0.0030010270804505025,0.017349188930646332,10.65795179783186,95.5263717775636,65.65613646318724
2023-03-22,0.0795245956195074,0.0178631084781611,0.0471181845732282,1736.07,3.047328868446366e-05,0.16853993305316498,0.01513847918337968,0.05939277446811284,0.3007157892866785,0.003037266004972098,0.017471170803697453,10.707621663158866,95.22387509963924,64.94684161263127
2023-03-23,0.0725057170267908,0.0172491472780741,0.0513497615534124,1817.2,3.87298604138292e-05,0.1664634884180451,0.015249593740249515,0.05923884569469815,0.301171526740804,0.003051929418842531,0.017522655337751433,10.559698372497872,95.46193222274353,64.58818803847564
2023-03-24,0.0664154129005724,0.0170591424793704,0.0505576402958153,1750.0,3.8734655046500005e-05,0.16569281970298094,0.015367626617473715,0.05895404950410964,0.301404656807997,0.003051130711274751,0.01759424990009301,10.50268071225042,96.22599687332341,64.01611553219604
2023-03-25,0.0935967948479564,0.0169307241431363,0.0460837646279499,1732.01,2.9529480672153e-05,0.166389699980281,0.01548362972219122,0.05863169310385072,0.3012063138838176,0.0030418758956729576,0.01774285741251777,10.553798536473105,97.2473370487633,63.132836942983694
2023-03-26,0.0500724460090341,0.017095385831213,0.0454908960130387,1761.52,3.170269410520072e-05,0.16626105283388362,0.015606591298008905,0.0584052466327664,0.30125682156058176,0.0030295505729450336,0.017869559330581743,10.543870634722952,98.41839603445462,62.44309943681373
2023-03-27,0.067845110350385,0.0172685748090217,0.0500490690592666,1707.6,4.02011373811716e-05,0.16745083848366735,0.01572934750525247,0.05840367754605053,0.3007790099748555,0.0030194427478459486,0.01787031614423185,10.636193587952182,99.52457696218654,62.438777456777075
2023-03-28,0.049094167589364,0.0167507831435501,0.0581187939510863,1774.61,4.819307736720712e-05,0.16582223882869923,0.015843204119762148,0.058795161679290026,0.3013001160000372,0.002990305815753567,0.017725760030002972,10.514531048386775,101.2217506691985,63.369919528102415
2023-03-29,0.0502262163480178,0.0165683391780768,0.0496788854656664,1803.13,5.352306709525553e-05,0.16355746897958634,0.015994922368345606,0.05895651063557774,0.3019253619022508,0.0029036824032875504,0.017616028408479048,10.349448743437339,105.23966478915074,63.93964224167648
2023-03-30,0.0267773112366648,0.0164932400469728,0.0528696419098645,1795.1,5.72279489612317e-05,0.16337226778607503,0.016132418687581692,0.059029118062870936,0.30201032255844223,0.002822562501160422,0.017585249821499494,10.334821561978881,109.19489865681594,64.13043479935651
2023-03-31,0.0802913671400048,0.0164903605218094,0.0461507451482766,1817.14,4.833975283754552e-05,0.16504564042541395,0.016272736012035265,0.058925798193814584,0.3013847999160923,0.0027275207550725897,0.017653657518638125,10.462347582826478,113.98270183944992,63.770116339506124
2023-04-01,0.0423074664794788,0.0174649064311804,0.0486558863080614,1817.06,3.945449978083181e-05,0.16492565012940996,0.016436277667283457,0.05877063961828155,0.3014345805705545,0.0026429230431022836,0.01772502224404629,10.453014765433991,118.81338911563407,63.346126052684404
2023-04-02,0.0181542329984312,0.0172470376589604,0.0429765643137543,1789.24,3.618536492052313e-05,0.1640913445530596,0.016593253457615503,0.05827415066155787,0.3018175502806639,0.002541286022055945,0.017958155228359262,10.386939834829432,124.74536885449207,61.99557087022947
2023-04-03,0.1143971987519114,0.0171221712466835,0.0452413467013916,1780.58,4.5139009144459e-05,0.16726646936173425,0.016747666031417818,0.05814305086309575,0.30073922435090583,0.0024212563155171746,0.01804104196391468,10.625888315877717,132.14780616817745,61.57191082684491
2023-04-04,0.1300475498373561,0.0168461536809493,0.0496463103340007,1879.0,5.4142134906937e-05,0.17125259674888066,0.01688987048682503,0.05817381790705832,0.29937865671672925,0.0022897503668594453,0.018025203748984503,10.92855550505693,140.92388726849447,61.658622340826575
2023-04-05,0.0845001655989282,0.0166036907583222,0.0480329834568401,1905.27,6.694952739720569e-05,0.17325481789914585,0.017018989539240068,0.05819763327180345,0.2985626314707607,0.00215217581638048,0.01801083314402804,11.086547006964071,151.07842776146302,61.73308106229122
2023-04-06,0.0783113620819619,0.0159241204430635,0.0455935653239202,1865.02,5.534361123609693e-05,0.1750580142373128,0.017107258057911617,0.057896005050575114,0.2977938241907428,0.002045006323293266,0.0181476765383414,11.230853007382679,159.82038909300366,60.95004068799231
2023-04-07,0.0240174390473125,0.0152494675465687,0.0463178826515797,1853.74,4.3594252948795085e-05,0.17483112298386028,0.017161542618359258,0.057722556784473675,0.2979100767541276,0.001969491252096611,0.018235358476109235,11.211919888962148,166.47487568604,60.47525198795477
2023-04-08,0.0866934761018578,0.0151775013914177,0.0431317377961933,1855.68,3.952577605249921e-05,0.17731386095086343,0.017208686820839574,0.057479840165061344,0.29681644923267947,0.0019010779153884555,0.01838385644605576,11.413035112098113,172.93951890134338,59.73451803504003
2023-04-09,0.1544633563221107,0.0157437133571537,0.0954221446973453,1857.01,3.942267244132251e-05,0.17977955743082658,0.017282369732549794,0.058654353306880694,0.2962911838969107,0.0017935043704067023,0.019645062407994743,11.592257241248717,184.09724312967325,57.04180639518237
2023-04-10,0.0342647429812854,0.0156151691036692,0.0432622851877633,1885.87,4.442823537907392e-05,0.15568993311205345,0.017401068102476155,0.05645281770337434,0.276461697598858,0.0015347288679169963,0.01733802986600058,10.759002138401216,216.61607223001639,62.20600472982744
2023-04-11,0.1233680823857973,0.0160438335759831,0.0487322084798272,1895.2,4.705782400153441e-05,0.14528527059125895,0.01742219826485587,0.05443469606964022,0.271394858148232,0.0015105427568483927,0.014220869724393393,10.227427358944887,220.3516775560193,73.13008475079242
2023-04-12,0.2380697660264549,0.0155638000111118,0.0480505791597639,1908.85,4.490444039658765e-05,0.10173324436423647,0.01735652087321909,0.05307581559731225,0.06683440055908711,0.001547881252632531,0.012687189895012614,29.080995539409873,214.22564884889408,79.92408418212791
2023-04-13,0.3333487976749211,0.0150805606470595,0.0437840265321901,2008.64,6.340880946444897e-05,0.10705869959814067,0.017217568185676865,0.052529341101534406,0.07816219457787703,0.001559187479450584,0.012723738894039683,26.16806750335064,210.96961247670367,78.87395843145895
2023-04-14,0.1247156023240891,0.014812048846486,0.0553595561234256,2107.57,6.083924814573638e-05,0.1062031537613979,0.017063061462717754,0.05236030323580461,0.07781131737279293,0.0015602803944979294,0.01264861170984836,26.0760063210651,208.92996712023373,79.08711340645355
2023-04-15,0.0629930151322973,0.0143908888377542,0.0505839394956259,2089.25,5.156512492685875e-05,0.10370699616528552,0.016894688888913535,0.0520777420434086,0.07796116288232684,0.0015672305506545649,0.012588305855826504,25.4141845310948,205.9509227153153,79.03715369845186
2023-04-16,0.0877703133477663,0.0154014748791356,0.0431324989322845,2122.92,5.4400654834567566e-05,0.09983467988482454,0.01673235602026524,0.05133432859396093,0.07566210324613089,0.0014534937239879268,0.012429832883272329,25.20864209766962,219.932984668823,78.90218476232603
