block_day,deposit_apr,var_borrow_apr,stab_borrow_apr,deposit_apy,var_borrow_apy,stab_borrow_apy
2022-08-28T00:00:00+00:00,0.023829710807502118,0.02785202221195182,0.06713602961593576,0.024115907160835986,0.0282435159492132,0.06944094384499436
2022-08-27T00:00:00+00:00,0.02223431994638577,0.02704302765858215,0.06605737021144287,0.022483344636961725,0.027412008933669497,0.06828800324270047
2022-08-26T00:00:00+00:00,0.02267318325112432,0.02749457655014595,0.0666594354001946,0.022932173536372946,0.0278760404456545,0.06893137591637104
2022-08-25T00:00:00+00:00,0.022254576627187595,0.02755284333028446,0.06673712444037928,0.022504056965465414,0.027935933217723065,0.06901442339471128
2022-08-24T00:00:00+00:00,0.02123715095356279,0.02698242487383175,0.06597656649844234,0.02146426413289734,0.027349746791544102,0.06820168509312569
2022-08-23T00:00:00+00:00,0.021125266861609225,0.026884702104162977,0.0658462694722173,0.021349984924450515,0.027249356234256398,0.06806251065764479
2022-08-22T00:00:00+00:00,0.02088485980915674,0.02666406844202497,0.0655520912560333,0.021104474697593408,0.027022735448060227,0.06774835614511365
2022-08-21T00:00:00+00:00,0.020330102184867898,0.0262127355391766,0.06495031405223547,0.02053816630190336,0.026559310883211434,0.06710600282250011
2022-08-20T00:00:00+00:00,0.02026118412389029,0.026163320488357306,0.06488442731780975,0.020467835213942392,0.026508584656067112,0.06703569700896844
2022-08-19T00:00:00+00:00,0.02051709932388439,0.026447528226695216,0.06526337096892695,0.02072902186330117,0.02680036780060303,0.06744012003296002
2022-08-18T00:00:00+00:00,0.02141773437563895,0.026714378761294483,0.06561917168172597,0.021648740301285774,0.027074406589518853,0.0678199835615995
2022-08-17T00:00:00+00:00,0.02204582694290034,0.026920944987779177,0.0658945933170389,0.022290631843529776,0.02728658738776556,0.06811412479164844
2022-08-16T00:00:00+00:00,0.02259742205403065,0.02703661144638216,0.06604881526184288,0.022854677906033755,0.0274054168613571,0.06827886413178597
2022-08-15T00:00:00+00:00,0.024178519178506542,0.028121579687817373,0.0674954395837565,0.02447318966980303,0.02852072403577911,0.06982538066046068
2022-08-14T00:00:00+00:00,0.02510687778754184,0.029048235714093183,0.06873098095212424,0.025424709782020292,0.029474250689369916,0.07114801108638641
2022-08-13T00:00:00+00:00,0.023523309689024927,0.028108441916018027,0.0674779225546907,0.02380216496960088,0.028507211653989367,0.06980664066234746
2022-08-12T00:00:00+00:00,0.02168140377650269,0.02703156001396805,0.06604208001862406,0.021918153328775048,0.027400227005444498,0.06827166903805597
2022-08-11T00:00:00+00:00,0.01967953429396608,0.025934391894200198,0.06457918919226693,0.01987445285862512,0.0262736143858187,0.06671004673656238
2022-08-10T00:00:00+00:00,0.018082295002929474,0.02495722326136298,0.0632762976818173,0.0182467695574722,0.02527126181544533,0.0653211442664669
2022-08-09T00:00:00+00:00,0.015528053154472818,0.023537605569599232,0.06138347409279898,0.01564923981979914,0.02381680122769093,0.06330658648142613
2022-08-08T00:00:00+00:00,0.0110311910075221,0.02079840539055888,0.057731207187411836,0.011092258937192852,0.021016199519908657,0.05943019015861548
2022-08-07T00:00:00+00:00,0.007320750914595732,0.018622705835518873,0.054830274447358496,0.007347613121217116,0.018797189854819908,0.05636130790232505
