block_day,lp_yield,lend_yield,stake_yield,median_gas,close_price
2023-06-22,0.0263062963973269,0.0167484404900906,0.0453844520643226,16.830580951,"1,888.03"
2023-06-23,0.0428720862568186,0.0170598621848581,0.0439316353616769,17.612111709,"1,907.34"
2023-06-24,0.0131943348154225,0.0169974888708702,0.041424294476584,14.727258836,"1,876.83"
2023-06-25,0.0121336742282684,0.0169888311117387,0.0389045339805777,13.930924021,"1,893.40"
2023-06-26,0.1083408960457954,0.016890205142929,0.0392528541087964,14.550534217,"1,852.34"
2023-06-27,0.0055829375612063,0.0171906521550586,0.0410958378266633,15.784291483,"1,891.64"
2023-06-28,0.0207759361769249,0.0170908864818754,0.0445313265058252,19.219226434,"1,831.27"
2023-06-29,0.005217163939767,0.0169560829385011,0.0441531162891457,29.539230489,"1,849.91"
2023-06-30,0.0846946731846994,0.0176974542057517,0.0478293528295579,27.951187413,"1,927.83"
2023-07-01,0.1190416083251469,0.0184498045037456,0.0477028113096197,17.216229369,"1,923.46"
2023-07-02,0.0522365555743412,0.0166352590261765,0.0400370178678918,15.113232656,"1,918.45"
2023-07-03,0.2375503288615661,0.0137830455907806,0.0421840928046946,19.518504791,"1,959.62"
2023-07-04,0.0800542548012501,0.0135218822398797,0.0429759891274212,18.521348216,"1,941.90"
