time,TVL,ETH($) per $ 1 LDO/month,"LDO APR,%","CRV APR,%","Fee APR,%","Total APR,%",Liquidity utilization,Detailed APR,fee to LP,volume_last24h
2021-01-05T00:00:00+00:00,1.2596834346983653e+07,0,0,0,0.035439217117880326,0.035439217117880326,0.48546872764219623,0.00% / 0.04% / 0.00%,0.0002,61153.6914274967
2021-01-06T00:00:00+00:00,1.4772785371732881e+07,0,0,0,0.2782283781571873,0.2782283781571873,3.8113476459888673,0.00% / 0.28% / 0.00%,0.0002,563042.2075125289
2021-01-07T00:00:00+00:00,1.5473185378262961e+07,0,0,0,0.2038166060188636,0.2038166060188636,2.792008301628269,0.00% / 0.20% / 0.00%,0.0002,432012.6202874333
2021-01-08T00:00:00+00:00,1.5206932544156656e+07,0,0,0,0.1401843924818564,0.1401843924818564,1.9203341435870744,0.00% / 0.14% / 0.00%,0.0002,292023.9178376948
2021-01-09T00:00:00+00:00,2.068474515902537e+07,0,0,0,0.1657757276728425,0.1657757276728425,2.270900379080034,0.00% / 0.17% / 0.00%,0.0002,469729.9562280462
2021-01-10T00:00:00+00:00,3.339243076251542e+07,0,0,0,0.03565685510896505,0.03565685510896505,0.48845006998582263,0.00% / 0.04% / 0.00%,0.0002,163105.35142947393
2021-01-11T00:00:00+00:00,3.0013397626369208e+07,0,0,0,0.052420560869889235,0.052420560869889235,0.7180898749299897,0.00% / 0.05% / 0.00%,0.0002,215523.16947743512
2021-01-12T00:00:00+00:00,3.3477626405448522e+07,0,0,0,0.11626306314961903,0.11626306314961903,1.5926447006797126,0.00% / 0.12% / 0.00%,0.0002,533179.6428597281
2021-01-13T00:00:00+00:00,8.422158509323132e+07,0,0,0,0.8629737352224137,0.8629737352224137,11.821558016745392,0.00% / 0.86% / 0.00%,0.0002,9.95630354441893e+06
2021-01-14T00:00:00+00:00,1.307970607412023e+08,12.351199157668782,49.394900889659006,3.165137206126667,0.7253756685102719,53.285413764295946,9.936652993291398,49.39% / 0.73% / 3.17%,0.0002,1.2996850051277844e+07
2021-01-15T00:00:00+00:00,1.3557577919940257e+08,14.331761313131079,42.4867705427791,4.419641766657921,0.14151705821472146,47.04792936765174,1.9385898385578284,42.49% / 0.14% / 4.42%,0.0002,2.6282582791052163e+06
2021-01-16T00:00:00+00:00,1.4432230104576764e+08,15.865739382141443,37.24563930829952,3.9214425561235657,0.03321315427934141,41.200295018702434,0.4549747161553618,37.25% / 0.03% / 3.92%,0.0002,656629.979531868
2021-01-17T00:00:00+00:00,1.390029901659948e+08,16.68877465738396,34.3866022827737,6.010070546457382,0.0927491979228993,40.489422027153985,1.2705369578479353,34.39% / 0.09% / 6.01%,0.0002,1.7660843625726951e+06
2021-01-18T00:00:00+00:00,1.3021568033818361e+08,15.866526618893447,35.83977524980581,6.060943526672859,0.0363798209606019,41.937098597439274,0.49835371178906707,35.84% / 0.04% / 6.06%,0.0002,648934.6762967245
2021-01-19T00:00:00+00:00,1.648580951660419e+08,18.91831569528219,32.24055334813663,4.250245164804703,0.22807552861197672,36.718874041553306,3.124322309753105,32.24% / 0.23% / 4.25%,0.0002,5.150698246706653e+06
2021-01-20T00:00:00+00:00,1.7014745462634736e+08,21.65158747047574,27.738427514513305,4.939879088858219,0.30859275714493767,32.98689936051646,4.227298043081338,27.74% / 0.31% / 4.94%,0.0002,7.192640019772289e+06
2021-01-21T00:00:00+00:00,1.4021054177782038e+08,22.502647060904838,26.91728770775478,6.30505846386698,0.03683508409773047,33.25918125571949,0.5045901931195954,26.92% / 0.04% / 6.31%,0.0002,707488.6435307349
2021-01-22T00:00:00+00:00,1.5843283277759206e+08,25.00593483818193,24.322843801676825,6.543242355100172,0.08859790681915213,30.95468406359615,1.2136699564267412,24.32% / 0.09% / 6.54%,0.0002,1.9228516925374535e+06
2021-01-23T00:00:00+00:00,1.919072789462762e+08,24.563993356508664,24.624433781569657,5.868316662808729,0.06256792876030089,30.55531837313869,0.8570949145246696,24.62% / 0.06% / 5.87%,0.0002,1.6448275284512052e+06
2021-01-24T00:00:00+00:00,1.937331729853982e+08,13.77986023779517,42.702874445205126,6.006440525675683,0.13210447970218478,48.841419450583,1.8096504068792438,42.70% / 0.13% / 6.01%,0.0002,3.505893153190328e+06
2021-01-25T00:00:00+00:00,1.9391339938168833e+08,17.981172842502556,33.415930435152745,5.444669492302,0.07233314821166965,38.93293307566641,0.9908650439954747,33.42% / 0.07% / 5.44%,0.0002,1.9214200900964865e+06
2021-01-26T00:00:00+00:00,2.2225409599412435e+08,11.687578952968646,51.71145303306044,5.086742399467383,0.20107405134296022,56.999269483870776,2.754439059492606,51.71% / 0.20% / 5.09%,0.0002,6.121853631384352e+06
2021-01-27T00:00:00+00:00,2.1164328349651238e+08,13.77509666559874,44.211432935601565,4.577652400665518,0.10807685316948337,48.89716218943657,1.4805048379381285,44.21% / 0.11% / 4.58%,0.0002,3.1333890513369744e+06
2021-01-28T00:00:00+00:00,2.3385432207826763e+08,16.442515855295177,36.8773843685282,2.89798329337949,0.01812834926124471,39.79349601116893,0.24833355152390013,36.88% / 0.02% / 2.90%,0.0002,580738.7434091021
