time,TotalPooledEther,UsersDeposits,RestakedRewards,stETHrebasing,total_rewards,protocolAPR,CL_rewards,CL_APR,EL_rewards,EL_APR,RewardsOnDeposits,RewardsOnRestakedRewards,protocolAPR_withoutRestakedRewards,RestakedRewardsEffect,RestakedRewardsEffect_percent,APRbyLayers,APRbyBase,RestakedRewardsEffect_percent_counter,protocolAPR_ma_7,protocolAPR_ma_10,protocolAPR_ma_14,Lido_gross_deposits
2022-10-22 00:00:00.000 UTC,4.469717076358598e+06,4.296903920977032e+06,7806.816679483581,165006.33870208287,768.7363809010398,0.06277551223834292,502.564873342,0.041039774025087135,266.1715075590398,0.021735738213255792,767.3422375157375,1.3941433853024081,0.0626616655838585,0.00011384665448443558,0.0018135519795073646,6.278% / 4.104% / 2.174%%,6.278% / 6.266% / 0.011%,1.81E-1,0.062442687698642904,0.061948562882497026,0.06003148420410361,15650.617951191962
2022-10-23 00:00:00.000 UTC,4.472084559566086e+06,4.2985026678036135e+06,7987.5220959618,165594.3696665112,685.7498713242198,0.05596913468416752,505.044454846,0.041220424963671995,180.7054164782198,0.014748709720495513,684.477967289154,1.2719040350659425,0.05586532515941111,0.0001038095247564177,0.0018547637969072131,5.597% / 4.122% / 1.475%%,5.597% / 5.587% / 0.010%,1.85E-1,0.06250587811059787,0.06175512433250633,0.06025517545007429,1598.746826581657
2022-10-24 00:00:00.000 UTC,4.47552196040441e+06,4.301254318770605e+06,8182.330309306135,166085.3113244977,695.794319162334,0.05674532015284838,500.986105818,0.04085778826276761,194.808213344334,0.015887531890080783,694.473214013256,1.3211051490780181,0.05663757777471248,0.00010774237813591344,0.0018987006830818842,5.675% / 4.086% / 1.589%%,5.675% / 5.664% / 0.011%,1.9E-1,0.06251479629687275,0.06051871171911346,0.06036914491249111,2751.6509669916704
2022-10-25 00:00:00.000 UTC,4.478624527810526e+06,4.303661091857549e+06,8379.72605332478,166583.70989965159,695.1102470376458,0.056650259157307606,497.71450301899995,0.04056285416959174,197.3957440186458,0.016087404987715877,693.759417188624,1.3508298490218,0.056540168907090994,0.00011009025021662103,0.0019433318020826726,5.665% / 4.056% / 1.609%%,5.665% / 5.654% / 0.011%,1.94E-1,0.061156107438827,0.06064635278848237,0.060236263912153996,2406.7730869436637
2022-10-26 00:00:00.000 UTC,4.509562019036597e+06,4.333903472836582e+06,8721.117149096408,166937.42905091777,843.6977898186285,0.06828816013258611,502.30669404699995,0.04065626385737641,341.3910957716285,0.027631896275209684,842.0034257051819,1.6943641134464822,0.06815101978529797,0.0001371403472881137,0.0020082595141214287,6.829% / 4.066% / 2.763%%,6.829% / 6.815% / 0.014%,2.01E-1,0.062069827202979704,0.06192248862169271,0.06122417878227713,30242.380979033187
2022-10-27 00:00:00.000 UTC,4.527765294853906e+06,4.351263050864072e+06,9016.640000040128,167485.60398979465,804.8920176827208,0.06488533908506679,509.369166739,0.04106214296731428,295.52285094372087,0.023823196117752504,803.2275782254179,1.6644394573029708,0.06475116243006082,0.00013417665500596286,0.002067904042699891,6.489% / 4.106% / 2.382%%,6.489% / 6.475% / 0.013%,2.07E-1,0.06122399485133633,0.06274273324530695,0.061722880132348,17359.578027489595
2022-10-28 00:00:00.000 UTC,4.5522316163773285e+06,4.374924480369802e+06,9268.098667448929,168039.03734007748,758.0646022437993,0.06078196434986756,506.60593483499997,0.04061989410853561,251.45866740879936,0.02016207024133195,756.4620682758597,1.6025339679396098,0.0606534724479631,0.00012849190190446452,0.002113980738839752,6.078% / 4.062% / 2.016%%,6.078% / 6.065% / 0.013%,2.11E-1,0.06087081282859813,0.06220482156393092,0.06112805999399733,23661.429505730048
2022-10-29 00:00:00.000 UTC,4.590573569784524e+06,4.412508369174749e+06,9509.711085641682,168555.48952413423,752.6213121287524,0.05984149360662333,511.008893936,0.0406307062617003,241.61241819275244,0.019210787344923028,751.0027725603164,1.6185395684360324,0.05971280229310914,0.00012869131351420248,0.0021505364548581184,5.984% / 4.063% / 1.921%%,5.984% / 5.971% / 0.013%,2.15E-1,0.06045166730978104,0.06199975874624155,0.06144717750421196,37583.888804947026
2022-10-30 00:00:00.000 UTC,4.613435399472076e+06,4.4346175775501765e+06,9751.882679205075,169065.9392426947,755.2245482513937,0.059750909299239915,513.052954688,0.040591080668984536,242.17159356339374,0.019159828630255366,753.5674265253743,1.657121726019405,0.05961980321936151,0.0001311060798784127,0.0021942106223324116,5.975% / 4.059% / 1.916%%,5.975% / 5.962% / 0.013%,2.19E-1,0.06099192082621996,0.060894233121508504,0.0617488994684089,22109.208375427872
2022-10-31 00:00:00.000 UTC,4.623422369580054e+06,4.443849323109895e+06,9949.585089652233,169623.46138050704,711.2675627531592,0.05615162095356729,513.5651523060001,0.040543836493293656,197.7024104471592,0.015607784460273643,709.6786232246832,1.5889395284761358,0.05602618077494342,0.00012544017862388542,0.0022339547192700634,5.615% / 4.054% / 1.561%%,5.615% / 5.603% / 0.013%,2.23E-1,0.060907106654894086,0.06018397136596174,0.061710951475883395,9231.74555971846
2022-11-01 00:00:00.000 UTC,4.643043867267272e+06,4.462759553234358e+06,10198.066294591523,170086.24773832236,761.9763130982889,0.05990065186365934,513.495108159,0.0403669919639047,248.48120493928894,0.019533659899754655,760.2390543051454,1.7372587931434755,0.05976408208796378,0.00013656977569556682,0.0022799380548715075,5.990% / 4.037% / 1.953%%,5.990% / 5.976% / 0.014%,2.28E-1,0.06137144847008719,0.059896485328493385,0.061263777954457074,18910.230124463327
